sn1;sn2;nbcar;unemp;ageyngst;hhtype;sn3;sn4;dyear;ddayofwk;working_day;dml1_0;dml1_1;dml1_2;dml1_3;dml1_4;dml1_5;dml1_6;dml1_7;dml1_8;dml1_9a;dml1_9b;dml2_01;a_alone;a_wch9;a_wothh;a_wothp;a_asleep;a_noans;a_totwth;dage;dsex;dethnic;pop_den;numadult;numchild;child;num0_2;num3_4;num5_9;econact;hrs_unpd;hrs_job1;hrs_job2;hrs_tot;nssecb;nssecb_8;nssecb_5;nssecb_3;wtdry_ug;car;health;hiqual4;region;hnumb;selfemp;public;cadre;parttime;shiftwork;flexitime;nethinc;indlabinc
920;125;2;6,5;1;2;1;1;2000;7;1;750;0;0;230;0;70;0;70;280;40;0;680;0;740;540;0;680;20;1980;37;2;0;2987,86;2;3;1;1;0;2;1;;20;;20;9,1;4;3;2;0,384293022;1;2;12;11;5;1;0;0;0;0;0;729,0425415;346,4203186
920;125;2;6,5;1;2;1;2;2000;3;1;550;0;0;370;0;70;0;0;300;150;0;420;0;1020;450;250;420;0;2140;37;2;0;2987,86;2;3;1;1;0;2;1;;20;;20;9,1;4;3;2;0,920390677;1;2;12;11;5;1;0;0;0;0;0;729,0425415;346,4203186
920;125;2;6,5;1;2;2;1;2000;7;1;470;0;0;150;0;20;0;380;340;80;0;380;290;740;520;0;380;0;1930;38;1;0;2987,86;2;3;1;1;0;2;1;;70;;70;3,1;1,2;1;1;0,412398686;1;2;1;11;5;0;0;0;0;0;0;729,0425415;346,4203186
920;125;2;6,5;1;2;2;2;2000;3;0;430;480;0;120;0;0;0;190;180;40;0;330;260;280;350;20;810;0;1720;38;1;0;2987,86;2;3;1;1;0;2;1;;70;;70;3,1;1,2;1;1;0,9873666;1;2;1;11;5;0;0;0;0;0;0;729,0425415;346,4203186
920;169;1;6,5;5;3;1;1;2000;7;1;680;0;0;290;0;80;30;0;230;130;0;580;10;0;750;0;580;100;1440;50;2;0;2987,86;3;0;0;0;0;0;1;;41;;41;4,1;2;1;1;0,246991727;2;3;12;11;3;0;0;0;0;0;1;459,463501;213,6258698
920;169;1;6,5;5;3;1;2;2000;1;0;530;510;0;210;0;60;0;0;110;20;0;470;80;0;190;10;980;180;1440;50;2;0;2987,86;3;0;0;0;0;0;1;;41;;41;4,1;2;1;1;0,609398002;2;3;12;11;3;0;0;0;0;0;1;459,463501;213,6258698
920;169;1;6,5;5;3;2;1;2000;7;1;640;0;0;300;0;120;60;0;160;160;0;460;120;0;770;170;460;40;1560;53;1;0;2987,86;3;0;0;0;0;0;1;;42;;42;11,1;5;4;3;0,26744513;1;2;4;11;3;0;0;0;0;0;0;459,463501;210
920;169;1;6,5;5;3;2;2;2000;1;0;560;550;0;150;0;0;0;0;120;60;0;460;50;0;120;10;1010;250;1440;53;1;0;2987,86;3;0;0;0;0;0;1;;42;;42;11,1;5;4;3;0,659785346;1;2;4;11;3;0;0;0;0;0;0;459,463501;210
921;217;1;7,7;2;2;2;1;2000;4;5;620;0;270;360;0;80;0;70;0;40;0;530;190;220;190;0;800;70;1470;32;1;0;1156,17;2;2;1;0;2;0;3;;;;;15;9;7;5;1,079709144;1;1;12;11;4;0;0;0;0;0;0;66,8017807;0
921;273;0;7,7;6;1;1;2;2000;2;5;780;0;0;50;60;50;0;30;160;310;0;610;640;0;0;190;610;0;1440;63;1;0;1156,17;1;0;0;0;0;0;3;;;;;12,6;6;5;3;1,734283844;4;3;12;11;1;0;0;0;0;0;0;157,2112122;0
921;342;1;7,7;6;3;1;1;2000;5;0;520;480;0;30;0;120;0;0;120;170;0;390;130;0;60;200;870;180;1440;51;1;0;1156,17;2;0;0;0;0;0;1;;49;;49;12,3;6;5;3;0,898349081;1;1;12;11;2;0;0;0;0;0;0;117,4263458;0
921;342;1;7,7;6;3;1;2;2000;6;1;850;0;0;30;0;0;150;0;270;140;0;580;0;0;40;300;580;520;1440;51;1;0;1156,17;2;0;0;0;0;0;1;;49;;49;12,3;6;5;3;0,371855264;1;1;12;11;2;0;0;0;0;0;0;117,4263458;0
921;342;1;7,7;6;3;2;1;2000;5;0;490;490;0;200;0;50;0;0;120;90;0;400;220;0;70;30;890;230;1440;50;2;0;1156,17;2;0;0;0;0;0;1;;29;;29;12,1;6;5;3;0,830127583;3;2;12;11;2;0;0;0;1;0;0;117,4263458;0
921;342;1;7,7;6;3;2;2;2000;6;2;810;0;0;230;0;60;0;0;160;180;0;630;290;0;100;280;630;140;1440;50;2;0;1156,17;2;0;0;0;0;0;1;;29;;29;12,1;6;5;3;0,343461011;3;2;12;11;2;0;0;0;1;0;0;117,4263458;0
922;434;1;11;6;1;1;1;2000;5;0;540;450;0;160;0;10;0;0;250;30;0;440;530;0;0;20;890;0;1440;54;2;0;3184,69;1;0;0;0;0;0;1;;40;;40;4,1;2;1;1;0,81673787;1;1;2;11;1;0;1;0;0;0;0;306,1830139;320,0923767
922;434;1;11;6;1;1;2;2000;6;1;550;0;0;150;0;200;320;0;0;220;0;360;170;0;0;840;360;70;1440;54;2;0;3184,69;1;0;0;0;0;0;1;;40;;40;4,1;2;1;1;0,337921083;1;1;2;11;1;0;1;0;0;0;0;306,1830139;320,0923767
922;489;0;11;6;8;2;1;2000;5;5;530;0;0;310;0;330;0;20;110;10;130;450;450;0;360;180;450;0;1440;19;1;0;3184,69;2;0;0;0;0;0;3;;;;;15;9;7;5;1,483069243;4;3;3;11;2;0;0;0;0;0;0;262,585907;0
922;489;0;11;6;8;2;2;2000;7;5;940;0;0;230;0;170;0;0;90;10;0;820;160;0;410;220;820;0;1610;19;1;0;3184,69;2;0;0;0;0;0;3;;;;;15;9;7;5;0,622904347;4;3;3;11;2;0;0;0;0;0;0;262,585907;0
922;490;0;11;6;1;1;1;2000;3;5;670;0;450;50;0;0;0;0;210;60;0;540;360;0;0;90;990;0;1440;25;1;0;3184,69;1;0;0;0;0;0;3;;;;;15;9;7;5;1,717730128;4;2;4;11;1;0;0;0;0;0;0;15,14632607;0
922;503;1;11;4;2;1;1;2000;7;0;460;660;0;0;0;10;0;0;270;40;0;310;70;0;330;70;970;0;1480;39;1;0;3184,69;2;1;1;0;0;0;1;;88;;88;10;5;4;3;0,454293797;1;1;12;11;3;0;0;1;0;1;0;453,0357056;277,136261
922;503;1;11;4;2;1;2;2000;3;0;630;600;0;0;0;10;0;0;140;60;0;440;80;0;200;120;1040;0;1440;39;1;0;3184,69;2;1;1;0;0;0;1;;88;;88;10;5;4;3;1,087672093;1;1;12;11;3;0;0;1;0;1;0;453,0357056;277,136261
922;503;1;11;4;2;2;1;2000;7;1;700;0;0;200;0;140;0;0;330;70;0;570;380;0;430;40;570;0;1520;35;2;0;3184,69;2;1;1;0;0;0;1;;37;;37;6;2;1;1;0,423332876;1;2;12;11;3;0;0;1;0;0;0;453,0357056;180
922;503;1;11;4;2;2;2;2000;3;0;730;370;0;110;0;90;0;0;70;70;0;500;250;0;80;60;870;50;1440;35;2;0;3184,69;2;1;1;0;0;0;1;;37;;37;6;2;1;1;1,013892111;1;2;12;11;3;0;0;1;0;0;0;453,0357056;180
922;525;1;11;6;1;1;2;2000;1;0;620;450;0;50;0;0;0;0;270;50;0;450;460;0;20;60;900;0;1440;38;2;0;3184,69;1;0;0;0;0;0;1;;46;;46;7,1;3;2;2;1,004742989;1;2;2;11;1;0;0;0;0;0;0;217,0375366;230,9468842
922;592;1;11;3;4;1;1;2000;3;5;590;0;0;540;0;20;0;0;220;70;0;490;470;460;0;20;490;0;1860;43;2;0;3184,69;1;2;1;0;0;1;3;;;;;15;9;7;5;0,681227778;1;2;2;11;3;0;0;0;0;0;0;159,6340179;0
923;628;0;13,2;1;2;1;1;2000;3;5;490;0;0;670;0;90;0;0;60;130;0;400;0;1040;870;40;400;0;2350;22;2;0;21,49;2;3;1;2;0;1;3;;;;;12,4;6;5;3;0,678394964;2;3;12;11;5;0;0;0;1;0;0;169,9186554;0
923;628;0;13,2;1;2;2;1;2000;3;5;470;10;0;400;0;40;0;90;310;110;10;410;0;620;530;290;420;110;1970;24;1;0;21,49;2;3;1;2;0;1;2;;;;;11,1;5;4;3;0,776140266;2;2;1;11;5;0;0;0;0;0;0;169,9186554;0
923;639;2;13,2;1;2;1;2;2000;6;1;980;0;0;310;0;10;0;0;130;10;0;480;0;40;960;450;480;0;1970;32;1;0;21,49;2;3;1;1;0;1;1;;40;;40;13,3;7;5;3;0,304410526;1;1;12;11;5;0;0;0;0;0;0;117,1950531;0
923;639;2;13,2;1;2;2;1;2000;4;5;610;450;0;150;0;10;60;0;90;70;0;570;0;250;210;120;1020;60;1910;32;2;0;21,49;2;3;1;1;0;1;3;;;;;16;9;7;5;0,637580747;1;1;4;11;5;0;0;0;0;0;0;117,1950531;0
923;640;1;13,2;6;5;1;1;2000;7;5;750;0;0;250;0;290;0;0;100;20;30;560;160;0;720;100;560;0;1540;83;1;0;21,49;2;0;0;0;0;0;3;;;;;13,3;7;5;3;0,573667511;1;3;12;11;2;0;1;0;0;0;0;183,2671204;0
923;640;1;13,2;6;5;1;2;2000;1;5;750;0;0;250;0;130;0;0;90;170;50;530;250;0;540;130;530;60;1510;83;1;0;21,49;2;0;0;0;0;0;3;;;;;13,3;7;5;3;1,415267674;1;3;12;11;2;0;1;0;0;0;0;183,2671204;0
923;640;1;13,2;6;5;2;1;2000;7;5;800;0;0;250;0;70;0;0;130;90;100;730;90;0;170;220;730;330;1540;46;1;0;21,49;2;0;0;0;0;0;3;;;;;13,4;7;5;3;0,59513993;1;4;12;11;2;0;0;0;0;0;0;183,2671204;0
923;640;1;13,2;6;5;2;2;2000;1;5;960;0;0;180;0;0;0;0;130;140;30;730;50;0;560;600;730;60;2000;46;1;0;21,49;2;0;0;0;0;0;3;;;;;13,4;7;5;3;1,468204616;1;4;12;11;2;0;0;0;0;0;0;183,2671204;0
923;651;1;13,2;6;3;3;1;2000;6;5;610;0;0;50;0;0;60;30;690;0;0;550;790;0;100;0;550;0;1440;29;1;0;21,49;3;0;0;0;0;0;3;;;;;13,1;7;5;3;0,749381149;4;2;3;11;3;0;0;0;0;0;0;285,0538025;0
923;651;1;13,2;6;3;3;2;2000;1;5;630;140;0;0;0;140;0;0;410;120;0;510;260;0;60;470;650;0;1440;29;1;0;21,49;3;0;0;0;0;0;3;;;;;13,1;7;5;3;1,875810566;4;2;3;11;3;0;0;0;0;0;0;285,0538025;0
923;662;1;13,2;3;2;1;1;2000;5;0;650;250;0;320;0;40;0;0;40;110;30;540;50;450;0;110;790;70;1500;39;2;0;21,49;2;3;1;0;0;2;1;;19;;19;13,2;7;5;3;0,795472919;1;1;12;11;5;0;0;0;1;0;0;65,01964569;0
923;662;1;13,2;3;2;1;2;2000;6;1;660;0;0;390;0;100;0;70;190;20;10;480;0;730;630;180;480;40;2060;39;2;0;21,49;2;3;1;0;0;2;1;;19;;19;13,2;7;5;3;0,329171391;1;1;12;11;5;0;0;0;1;0;0;65,01964569;0
923;662;1;13,2;3;2;2;2;2000;6;0;940;160;0;0;0;160;0;0;50;130;0;820;0;220;160;120;980;240;1850;41;1;0;21,49;2;3;1;0;0;2;1;;;;;13,3;7;5;3;0,363105877;1;1;7;11;5;0;0;0;0;0;0;65,01964569;0
923;673;2;13,2;4;2;1;2;2000;2;2;560;0;0;170;70;190;0;250;50;140;10;480;170;0;60;310;480;110;1480;41;2;0;21,49;2;2;1;0;0;0;1;;32;;32;7,3;3;2;2;0,790858541;1;1;3;11;4;0;1;0;0;1;0;131,9108582;115,4734421
923;673;2;13,2;4;2;2;1;2000;7;1;650;0;0;10;270;120;0;70;170;150;0;590;160;0;0;600;590;10;1440;42;1;0;21,49;2;2;1;0;0;0;1;;55;5;60;4,1;2;1;1;0,352383803;1;3;2;11;4;0;0;1;0;0;1;131,9108582;0
923;673;2;13,2;4;2;2;2;2000;2;0;600;510;0;0;0;0;0;0;210;120;0;510;120;0;30;0;1020;220;1470;42;1;0;21,49;2;2;1;0;0;0;1;;55;5;60;4,1;2;1;1;0,896774681;1;3;2;11;4;0;0;1;0;0;1;131,9108582;0
923;695;1;13,2;3;2;1;1;2000;6;1;790;0;0;120;0;200;0;0;0;330;0;450;0;60;60;930;450;0;1500;40;2;0;21,49;3;2;1;0;0;1;1;;30;;30;12,2;6;5;3;0,257833214;1;1;12;11;5;0;0;0;0;1;0;240,8665771;118,75
923;695;1;13,2;3;2;1;2;2000;2;0;650;380;0;180;0;0;0;0;150;80;0;540;0;220;400;90;920;30;1660;40;2;0;21,49;3;2;1;0;0;1;1;;30;;30;12,2;6;5;3;0,665601937;1;1;12;11;5;0;0;0;0;1;0;240,8665771;118,75
923;695;1;13,2;3;2;2;2;2000;2;0;620;410;0;60;0;0;0;0;250;100;0;440;110;470;130;350;850;0;1910;31;1;0;21,49;3;2;1;0;0;1;1;;40;;40;9,1;4;3;2;0,776273321;1;2;12;11;5;1;0;0;0;0;0;240,8665771;0
923;719;1;13,2;6;3;1;1;2000;5;0;530;180;0;540;0;0;0;0;150;30;10;390;0;0;840;0;570;30;1440;45;2;0;21,49;2;0;0;0;0;0;1;;15;;15;13,4;7;5;3;1,039575211;1;1;12;11;2;0;1;0;1;0;0;4,417145729;0
923;719;1;13,2;6;3;1;2;2000;7;1;600;0;0;180;170;100;0;0;140;180;70;520;0;0;740;180;520;0;1440;45;2;0;21,49;2;0;0;0;0;0;1;;15;;15;13,4;7;5;3;0,436496298;1;1;12;11;2;0;1;0;1;0;0;4,417145729;0
923;719;1;13,2;6;3;2;2;2000;7;1;520;0;0;130;150;0;0;150;310;180;0;440;0;0;640;360;440;0;1440;45;1;0;21,49;2;0;0;0;0;0;1;;40;;40;13,3;7;5;3;0,460967126;1;1;12;11;2;0;0;0;0;0;0;4,417145729;0
923;720;1;13,2;6;1;1;2;2000;6;1;720;0;50;260;0;100;0;0;230;80;0;580;760;0;0;50;630;0;1440;44;1;0;21,49;1;0;0;0;0;0;1;;45;;45;13,4;7;5;3;0,622356698;1;2;12;11;1;0;0;0;0;0;0;146,0906525;160
923;742;1;13,2;4;2;1;1;2000;7;5;690;0;0;60;0;10;0;0;680;0;0;610;0;0;830;0;610;0;1440;44;2;0;21,49;3;1;1;0;0;0;2;;;;;13,4;7;5;3;0,360746678;1;2;12;11;4;0;0;0;1;0;0;271,5968628;0
923;742;1;13,2;4;2;1;2;2000;1;5;620;0;0;280;0;10;80;0;440;10;0;500;460;0;240;80;500;0;1440;44;2;0;21,49;3;1;1;0;0;0;2;;;;;13,4;7;5;3;0,890085807;1;2;12;11;4;0;0;0;1;0;0;271,5968628;0
923;742;1;13,2;4;2;2;1;2000;7;1;590;0;0;40;0;0;0;0;810;0;0;560;0;0;860;0;560;0;1520;44;1;0;21,49;3;1;1;0;0;0;1;;60;;60;5;2;1;1;0,40902028;1;2;12;11;4;0;0;1;0;0;0;271,5968628;250
923;742;1;13,2;4;2;2;2;2000;1;0;520;610;0;10;0;0;0;0;200;100;0;480;90;0;260;0;1090;0;1440;44;1;0;21,49;3;1;1;0;0;0;1;;60;;60;5;2;1;1;1,009060853;1;2;12;11;4;0;0;1;0;0;0;271,5968628;250
923;764;1;13,2;6;3;1;2;2000;6;0;660;0;0;320;0;70;0;0;240;150;0;590;110;0;700;20;590;20;1440;52;1;0;21,49;2;0;0;0;0;0;1;;40;;40;11,1;5;4;3;0,371855264;1;1;2;11;2;0;1;0;0;0;0;206,756134;81,10713959
923;764;1;13,2;6;3;2;1;2000;5;0;620;300;0;260;0;20;0;0;230;10;0;510;380;0;40;210;810;0;1440;52;2;0;21,49;2;0;0;0;0;0;1;;21;;21;13,4;7;5;3;0,830127583;4;1;12;11;2;0;1;0;0;0;0;206,756134;116,435585
923;764;1;13,2;6;3;2;2;2000;6;2;660;0;0;290;0;70;0;0;270;150;0;600;130;0;710;0;600;0;1440;52;2;0;21,49;2;0;0;0;0;0;1;;21;;21;13,4;7;5;3;0,343461011;4;1;12;11;2;0;1;0;0;0;0;206,756134;116,435585
923;797;3;13,2;6;3;1;1;2000;6;1;620;0;0;390;0;0;0;0;380;50;0;510;150;0;770;0;510;10;1440;50;2;0;21,49;3;0;0;0;0;0;1;;25;;25;13,2;7;5;3;0,343343808;1;1;12;11;3;0;0;0;1;0;0;96,47573853;80
923;797;3;13,2;6;3;1;2;2000;2;0;560;520;0;120;0;0;0;0;200;40;0;520;130;0;270;0;1040;0;1440;50;2;0;21,49;3;0;0;0;0;0;1;;25;;25;13,2;7;5;3;0,886398579;1;1;12;11;3;0;0;0;1;0;0;96,47573853;80
923;797;3;13,2;6;3;2;1;2000;6;1;630;0;0;420;0;120;0;0;270;0;0;410;0;0;1030;0;410;0;1440;53;1;0;21,49;3;0;0;0;0;0;1;;75;;75;5;2;1;1;0,371728344;1;1;6;11;3;0;0;1;0;0;0;96,47573853;0
923;797;3;13,2;6;3;2;2;2000;2;0;580;570;0;100;0;0;0;0;70;120;0;510;0;0;230;0;1080;130;1440;53;1;0;21,49;3;0;0;0;0;0;1;;75;;75;5;2;1;1;0,95990308;1;1;6;11;3;0;0;1;0;0;0;96,47573853;0
923;797;3;13,2;6;3;3;2;2000;2;0;590;510;0;50;0;0;0;0;170;120;0;490;0;0;140;0;1000;300;1440;27;2;0;21,49;3;0;0;0;0;0;1;;44;;44;7,1;3;2;2;0,921050576;1;2;4;11;3;0;0;0;0;1;0;96,47573853;0
923;800;1;13,2;4;2;2;2;2000;3;0;580;480;0;80;0;20;0;0;190;90;0;500;0;0;0;0;980;0;1440;37;1;0;21,49;2;2;1;0;0;0;1;;37;;37;12,3;6;5;3;0,681047019;1;1;12;11;4;0;0;0;0;1;0;298,9975281;282,5601196
924;16;2;5,5;6;3;1;1;2000;3;5;700;0;0;200;220;110;0;20;60;130;0;550;140;0;530;310;550;0;1530;57;2;0;259,46;2;0;0;0;0;0;3;;;;;5;2;1;1;1,103563585;1;1;12;1;2;0;0;1;1;0;0;296,5523071;0
924;16;2;5,5;6;3;1;2;2000;6;5;720;0;0;110;140;260;0;0;10;200;0;590;40;0;740;390;590;0;1760;57;2;0;259,46;2;0;0;0;0;0;3;;;;;5;2;1;1;0,454148169;1;1;12;1;2;0;0;1;1;0;0;296,5523071;0
924;16;2;5,5;6;3;2;1;2000;3;1;470;0;0;340;0;130;0;0;440;60;0;330;600;0;470;100;330;0;1500;61;1;0;259,46;2;0;0;0;0;0;1;;;;;5;2;1;1;1,225108805;1;3;2;1;2;0;0;1;1;0;0;296,5523071;282,5601196
924;16;2;5,5;6;3;2;2;2000;6;1;670;0;0;90;0;320;0;70;200;90;0;540;210;0;690;300;540;0;1740;61;1;0;259,46;2;0;0;0;0;0;1;;;;;5;2;1;1;0,504312727;1;3;2;1;2;0;0;1;1;0;0;296,5523071;282,5601196
924;38;3;5,5;1;2;1;1;2000;7;1;750;0;0;390;0;0;0;0;80;210;10;660;10;660;220;0;660;0;1550;30;2;0;259,46;2;3;1;2;0;1;1;;50;;50;9,1;4;3;2;0,522580717;1;1;4;1;5;1;0;0;0;0;0;36,94553375;0
924;38;3;5,5;1;2;1;2;2000;1;0;490;510;0;190;0;0;0;0;60;170;20;480;130;230;90;40;990;0;1480;30;2;0;259,46;2;3;1;2;0;1;1;;50;;50;9,1;4;3;2;1,289275385;1;1;4;1;5;1;0;0;0;0;0;36,94553375;0
924;49;2;5,5;4;2;1;1;2000;6;1;790;110;0;260;0;150;0;0;20;100;10;530;0;0;780;120;640;20;2340;40;2;0;259,46;2;1;1;0;0;0;1;;52;3;55;4,1;2;1;1;0,45249242;1;1;2;1;3;0;1;0;0;0;0;580,6569214;184,7575073
924;49;2;5,5;4;2;2;1;2000;6;0;670;140;0;130;30;190;0;40;50;130;60;590;30;0;630;150;730;20;2140;37;1;0;259,46;2;1;1;0;0;0;1;;60;2;62;3,1;1,2;1;1;0,499088936;1;1;2;1;3;0;0;1;0;0;0;580,6569214;400
924;50;1;5,5;6;3;1;1;2000;5;0;520;490;0;210;0;20;0;0;120;70;10;390;50;0;430;0;880;80;1440;55;2;0;259,46;2;0;0;0;0;0;1;;42;;42;7,1;3;2;2;1,19675856;1;3;2;1;2;0;0;1;0;0;0;288,8153992;212,0092316
924;50;1;5,5;6;3;1;2;2000;6;1;750;0;0;440;80;110;0;0;30;20;10;580;0;0;850;230;580;0;1660;55;2;0;259,46;2;0;0;0;0;0;1;;42;;42;7,1;3;2;2;0,495216263;1;3;2;1;2;0;0;1;0;0;0;288,8153992;212,0092316
924;50;1;5,5;6;3;2;1;2000;5;5;570;0;0;480;0;20;0;0;320;40;10;440;530;0;470;0;440;0;1440;56;1;0;259,46;2;0;0;0;0;0;3;;;;;12,3;6;5;3;1,281616152;3;4;12;1;2;0;0;0;0;0;0;288,8153992;0
924;50;1;5,5;6;3;2;2;2000;6;5;640;0;0;370;0;40;0;30;310;20;30;500;0;0;940;370;500;0;1810;56;1;0;259,46;2;0;0;0;0;0;3;;;;;12,3;6;5;3;0,530508345;3;4;12;1;2;0;0;0;0;0;0;288,8153992;0
924;61;1;5,5;3;4;1;1;2000;7;1;720;0;0;330;0;180;0;10;130;40;30;670;80;510;0;170;670;30;1970;38;2;0;259,46;1;2;1;0;0;1;1;;43;;43;6;2;1;1;0,302360682;1;2;4;1;3;0;1;1;0;0;0;243,7509613;217,0900726
924;61;1;5,5;3;4;1;2;2000;2;0;610;500;0;110;0;90;0;0;50;80;0;540;10;250;0;130;1040;10;1630;38;2;0;259,46;1;2;1;0;0;1;1;;43;;43;6;2;1;1;0,769479588;1;2;4;1;3;0;1;1;0;0;0;243,7509613;217,0900726
924;94;0;5,5;4;2;1;1;2000;7;0;740;150;0;130;0;0;0;0;330;90;0;560;70;50;590;70;710;0;1930;36;2;0;259,46;2;2;1;0;0;0;1;;11;;11;13,1;7;5;3;0,458614633;4;2;4;1;4;0;0;0;1;0;0;189,4105377;40
924;94;0;5,5;4;2;1;2;2000;3;1;710;0;0;100;0;10;0;0;520;70;30;630;50;0;700;90;630;0;1880;36;2;0;259,46;2;2;1;0;0;0;1;;11;;11;13,1;7;5;3;1,098251815;4;2;4;1;4;0;0;0;1;0;0;189,4105377;40
924;94;0;5,5;4;2;2;2;2000;3;5;800;0;0;270;0;0;0;0;350;10;10;520;110;0;570;250;520;0;1760;41;1;0;259,46;2;2;1;0;0;0;3;;;;;13,4;7;5;3;1,211365271;4;3;12;1;4;0;1;0;0;0;0;189,4105377;0
924;118;0;5,5;2;2;1;1;2000;3;5;660;0;0;320;0;0;0;0;310;80;70;560;490;390;0;0;560;0;1440;38;2;0;259,46;2;2;1;0;1;1;3;;;;;7,1;3;2;2;1,179226065;2;3;7;1;4;0;0;0;1;0;0;112,0464325;0
924;118;0;5,5;2;2;1;2;2000;6;5;740;0;0;380;0;90;0;0;200;30;0;630;0;300;180;100;630;410;1620;38;2;0;259,46;2;2;1;0;1;1;3;;;;;7,1;3;2;2;0,485338277;2;3;7;1;4;0;0;0;1;0;0;112,0464325;0
924;129;2;5,5;6;3;1;1;2000;4;1;700;0;0;180;0;0;0;400;70;90;0;610;130;0;580;380;610;40;1740;40;1;0;259,46;2;0;0;0;0;0;1;;39;;39;12,4;6;5;3;1,435423496;1;1;3;1;2;0;0;0;0;1;0;411,3614807;195,75
924;129;2;5,5;6;3;1;2;2000;6;0;500;450;0;210;0;190;0;0;40;50;0;400;210;0;240;110;850;30;1440;40;1;0;259,46;2;0;0;0;0;0;1;;39;;39;12,4;6;5;3;0,599015232;1;1;3;1;2;0;0;0;0;1;0;411,3614807;195,75
924;129;2;5,5;6;3;2;1;2000;4;0;650;470;0;90;0;0;0;0;190;40;0;620;170;0;170;10;1090;0;1440;46;2;0;259,46;2;0;0;0;0;0;1;;70;;70;5;2;1;1;1,316418158;1;1;12;1;2;0;0;1;0;0;0;411,3614807;240,25
924;129;2;5,5;6;3;2;2;2000;6;1;750;0;0;120;0;0;0;330;90;80;70;660;130;0;520;130;660;0;1440;46;2;0;259,46;2;0;0;0;0;0;1;;70;;70;5;2;1;1;0,549229985;1;1;12;1;2;0;0;1;0;0;0;411,3614807;240,25
924;130;3;5,5;6;3;1;1;2000;7;5;760;0;0;290;0;10;0;0;370;10;0;620;510;0;310;40;620;0;1480;60;2;0;259,46;2;0;0;0;0;0;3;;;;;12,1;6;5;3;0,43331092;1;1;12;1;2;0;0;0;1;0;0;296,4938049;0
924;130;3;5,5;6;3;1;2;2000;1;5;710;0;0;320;0;80;0;0;310;20;0;570;480;0;390;0;570;0;1440;60;2;0;259,46;2;0;0;0;0;0;3;;;;;12,1;6;5;3;1,069004369;1;1;12;1;2;0;0;0;1;0;0;296,4938049;0
924;163;1;5,5;4;2;1;1;2000;7;2;870;0;0;10;0;0;0;70;310;180;0;700;240;0;320;180;700;0;1440;39;1;0;259,46;2;1;1;0;0;0;1;;60;;60;2;1,1;1;1;0,510542313;1;3;6;1;3;0;0;1;0;0;0;281,6286316;275
924;163;1;5,5;4;2;1;2;2000;2;0;550;670;0;60;0;0;0;0;120;40;0;480;90;0;200;0;1150;0;1440;39;1;0;259,46;2;1;1;0;0;0;1;;60;;60;2;1,1;1;1;1,299289741;1;3;6;1;3;0;0;1;0;0;0;281,6286316;275
924;174;1;5,5;6;1;1;1;2000;4;0;570;500;0;100;0;30;0;0;120;120;0;480;430;0;0;30;980;0;1440;58;2;0;259,46;1;0;0;0;0;0;1;;25;;25;9,1;4;3;2;1,118056026;1;2;3;1;1;1;0;0;0;0;0;19,94259644;0
924;174;1;5,5;6;1;1;2;2000;7;1;750;0;0;210;80;40;0;0;260;100;0;550;630;0;0;260;550;0;1440;58;2;0;259,46;1;0;0;0;0;0;1;;25;;25;9,1;4;3;2;0,473144109;1;2;3;1;1;1;0;0;0;0;0;19,94259644;0
925;211;1;9,7;3;4;1;1;2000;5;1;650;0;0;210;140;80;0;10;220;90;40;510;110;420;0;490;510;0;1850;40;2;0;4609,01;1;2;1;0;0;1;1;;8;;8;7,1;3;2;2;0,822501156;1;3;4;1;3;0;0;0;1;0;0;188,6340179;29
925;211;1;9,7;3;4;1;2;2000;7;1;880;0;0;100;70;0;0;0;320;50;20;770;50;590;50;110;770;0;2110;40;2;0;4609,01;1;2;1;0;0;1;1;;8;;8;7,1;3;2;2;0,345279953;1;3;4;1;3;0;0;0;1;0;0;188,6340179;29
925;233;0;9,7;6;1;1;1;2000;4;0;470;750;0;150;0;0;0;0;30;40;0;400;230;0;0;70;1140;0;1440;26;2;0;4609,01;1;0;0;0;0;0;1;;65;;65;5;2;1;1;1,510647681;4;3;4;1;1;0;0;1;0;1;0;195,1463318;180
925;233;0;9,7;6;1;1;2;2000;6;0;440;460;0;30;110;170;0;0;100;130;0;410;210;0;0;350;870;10;1440;26;2;0;4609,01;1;0;0;0;0;0;1;;65;;65;5;2;1;1;0,629225455;4;3;4;1;1;0;0;1;0;1;0;195,1463318;180
925;244;0;9,7;6;5;1;1;2000;7;1;710;0;0;370;0;170;0;0;180;10;0;580;150;0;60;110;580;540;1440;47;2;0;4609,01;2;0;0;0;0;0;1;;40;;40;7,1;3;2;2;0,558748969;4;2;4;1;2;0;0;0;0;0;0;273,8614807;161
925;244;0;9,7;6;5;1;2;2000;1;0;580;430;0;100;0;190;0;0;40;100;0;450;330;0;0;160;880;70;1440;47;2;0;4609,01;2;0;0;0;0;0;1;;40;;40;7,1;3;2;2;1,378463719;4;2;4;1;2;0;0;0;0;0;0;273,8614807;161
925;255;1;9,7;1;2;1;1;2000;6;5;910;0;0;260;0;20;0;0;170;50;30;640;80;570;700;210;640;0;2200;24;2;0;4609,01;2;1;1;1;0;0;3;;;;;7,1;3;2;2;0,395307114;1;1;4;1;3;0;1;0;0;0;0;261,5691528;0
